MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,Slvl,Interest,Rank,Qrtr
3,70.0,8414,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,6,8,Hip,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,663,1,0,396,1059,GasA,3,1,SBrkr,1068,0,0,1068,3,1,3,6,5,0,0,Attchd,2,1,264,Y,192,0,0,MnPrv,None,0,2,2006,WD,Normal,154500,0,3.0,3,43.0,1,1.5,4374,0,0,0,0,1.0,1,0,4.491428571428573,2.3333333333333335,1
3,0.0,13284,Pave,3,Lvl,AllPub,Inside,0,Sawyer,PosN,1Fam,5,5,Gable,CompShg,Wd Sdng,None,0.0,3,3,PConc,4,3,2,4,1064,1,0,319,1383,GasA,3,1,SBrkr,1383,0,0,1383,3,1,3,6,5,1,4,Attchd,1,1,354,Y,511,0,0,GdPrv,None,0,6,2008,WD,Normal,165000,0,3.0,54,54.0,1,2.0,4575,116,1,0,0,1.0,1,0,2.001,2.3333333333333335,2
3,64.0,7018,Pave,3,Bnk,AllPub,Inside,0,SawyerW,Norm,Duplex,5,5,Gable,CompShg,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1535,0,0,1535,4,2,3,8,5,0,0,Attchd,1,2,400,Y,0,0,0,None,None,0,6,2009,WD,Alloca,118858,0,3.0,30,30.0,1,2.0,0,0,0,0,0,1.0,1,0,0.2063333333333333,2.1258333333333335,2
3,71.0,7056,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,5,Hip,CompShg,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,1,4,400,1,0,380,780,GasA,3,1,SBrkr,983,813,0,1796,4,1,3,8,5,1,3,Attchd,2,2,483,Y,0,0,0,None,None,0,10,2008,WD,Normal,140000,0,3.0,45,45.0,1,2.5,1980,50,0,0,0,2.0,1,0,0.9693548387096774,2.6666666666666665,4
1,50.0,8765,Pave,3,Lvl,AllPub,Inside,0,IDOTRR,Norm,1Fam,4,6,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,285,1,0,666,951,GasA,5,0,SBrkr,951,0,0,951,2,1,3,6,5,0,0,Detchd,1,1,327,Y,0,0,0,None,None,0,4,2006,WD,Abnorml,106500,0,3.0,56,70.0,1,1.0,2091,28,0,0,0,1.0,1,0,4.790333333333334,2.1258333333333335,2
3,64.0,7018,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Feedr,Duplex,5,5,Gable,CompShg,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1120,1120,0,2240,6,2,3,12,5,0,0,Detchd,1,2,528,Y,154,0,0,None,None,0,6,2009,WD,Alloca,142953,0,3.0,30,30.0,1,2.0,0,0,1,0,0,2.0,1,0,0.2063333333333333,2.1258333333333335,2
3,100.0,12919,Pave,2,Lvl,AllPub,Inside,0,NridgHt,Norm,1Fam,9,5,Hip,CompShg,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188,1,0,142,2330,GasA,5,1,SBrkr,2364,0,0,2364,2,1,5,11,5,2,4,Attchd,3,3,820,Y,0,0,0,None,None,0,3,2010,New,Partial,611657,0,3.0,0,1.0,1,3.5,13270,67,0,0,0,1.0,1,0,0.16451612903225812,2.1258333333333335,1
3,65.0,6993,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Feedr,1Fam,5,7,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,465,1,0,447,912,GasA,3,1,SBrkr,1236,0,0,1236,3,1,3,6,5,1,3,Attchd,1,1,288,Y,0,0,0,None,None,0,6,2006,WD,Normal,135000,0,3.0,12,45.0,1,1.0,2307,0,1,0,0,1.0,1,0,4.9910000000000005,2.3333333333333335,2
3,0.0,7340,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,4,6,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,322,1,0,536,858,GasA,3,1,SBrkr,858,0,0,858,2,1,3,4,5,0,0,Detchd,1,1,684,Y,0,0,0,None,None,0,6,2007,WD,Normal,110000,0,3.0,36,28.0,1,1.0,2146,0,0,0,0,1.0,1,0,5.254,2.6666666666666665,2
3,64.0,8712,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,7,Hip,CompShg,MetalSd,None,0.0,3,4,CBlock,3,3,2,4,860,1,0,132,992,GasA,3,1,SBrkr,1306,0,0,1306,2,1,3,5,5,0,0,Detchd,1,1,756,Y,0,0,0,None,None,0,5,2009,WD,Normal,153000,0,3.0,9,41.0,1,2.0,3572,0,0,0,0,1.0,1,0,0.17741935483870971,2.6666666666666665,2
3,63.0,7875,Pave,3,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,783,783,GasA,5,1,SBrkr,807,702,0,1509,3,1,4,8,5,1,4,Attchd,3,2,393,Y,0,0,0,None,None,0,7,2006,WD,Normal,180000,0,3.0,3,3.0,1,2.5,783,75,0,0,0,2.0,1,0,5.235161290322582,1.0,3
3,50.0,14859,Pave,2,HLS,AllPub,CulDSac,0,Gilbert,Norm,1Fam,7,5,Hip,CompShg,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0,1,0,1670,1670,GasA,5,1,SBrkr,1670,0,0,1670,3,1,4,7,5,1,4,Attchd,2,3,690,Y,144,0,0,None,None,0,8,2006,New,Partial,240000,0,3.0,0,0.0,0,2.0,1670,60,0,0,0,1.0,1,0,5.2464516129032255,1.0,3
3,0.0,6173,Pave,2,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,5,6,Gable,CompShg,HdBoard,BrkFace,75.0,3,3,CBlock,3,3,1,6,599,1,0,277,876,GasA,3,1,SBrkr,902,0,0,902,3,1,3,6,5,0,0,Attchd,1,1,288,Y,0,0,0,MnPrv,None,0,8,2007,WD,Normal,125500,0,3.0,40,40.0,1,1.0,3871,0,0,0,0,1.0,1,0,5.022258064516129,2.3333333333333335,3
3,80.0,9920,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,5,Gable,CompShg,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354,2,290,412,1056,GasA,3,1,SBrkr,1063,0,0,1063,3,1,3,6,5,0,0,Attchd,2,1,280,Y,0,0,0,MnPrv,None,0,2,2010,WD,Normal,128000,0,3.0,56,56.0,1,2.0,1642,164,0,0,0,1.0,1,0,0.12642857142857145,2.6666666666666665,1
3,116.0,13501,Pave,2,Lvl,AllPub,Corner,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,VinylSd,Stone,208.0,4,3,PConc,4,3,1,6,63,1,0,1560,1623,GasA,5,1,SBrkr,1636,0,0,1636,3,1,4,8,5,1,4,Attchd,2,3,865,Y,0,0,0,None,None,0,6,2007,WD,Normal,255000,0,3.0,1,1.0,1,3.0,1938,60,0,0,0,1.0,1,0,5.254,2.1258333333333335,2
3,86.0,11500,Pave,2,Lvl,AllPub,Inside,0,Crawfor,Norm,1Fam,7,7,Gable,CompShg,BrkFace,None,0.0,4,3,CBlock,4,3,1,3,223,1,0,794,1017,GasA,4,1,SBrkr,1020,1037,0,2057,3,1,4,6,5,1,4,Attchd,3,1,180,Y,0,0,0,None,None,0,6,2006,WD,Normal,250000,0,2.5,19,70.0,1,1.5,1463,322,0,0,0,1.5,1,0,4.9910000000000005,2.1258333333333335,2
3,0.0,8885,Pave,2,Low,AllPub,Inside,1,Mitchel,Norm,1Fam,5,5,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,301,5,324,239,864,GasA,3,1,SBrkr,902,0,0,902,2,1,3,5,5,0,0,Attchd,1,2,484,Y,164,0,0,MnPrv,None,0,6,2006,WD,Normal,131000,0,3.0,23,23.0,1,2.0,2824,0,0,0,0,1.0,1,0,4.9910000000000005,2.3333333333333335,2
3,149.0,12589,Pave,1,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,742,742,GasA,5,1,SBrkr,742,742,0,1484,3,1,4,8,5,1,4,Attchd,3,2,390,Y,36,0,0,None,None,0,6,2009,WD,Normal,174000,0,3.0,4,4.0,1,2.5,742,24,0,0,0,2.0,1,0,0.2063333333333333,1.0,2
3,80.0,11600,Pave,3,Lvl,AllPub,Corner,0,NAmes,Feedr,Duplex,5,5,Gable,CompShg,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443,1,0,662,1105,GasA,3,1,FuseA,1105,1169,0,2274,5,2,3,12,5,0,0,Detchd,1,2,480,Y,0,0,0,None,None,0,1,2010,WD,Normal,154300,0,3.0,50,50.0,1,2.0,1991,0,1,0,0,2.0,1,0,0.11000000000000004,2.6666666666666665,1
3,0.0,9286,Pave,2,Lvl,AllPub,CulDSac,1,CollgCr,Norm,1Fam,5,7,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,4,4,3,5,196,1,0,1072,1268,GasA,3,1,SBrkr,1268,0,0,1268,3,1,4,5,5,0,0,Detchd,1,1,252,Y,173,0,0,None,None,0,10,2009,WD,Normal,143500,0,3.0,20,31.0,1,1.5,2052,0,0,0,0,1.0,1,0,0.11806451612903225,2.1258333333333335,4
1,51.0,6120,Pave,3,Lvl,AllPub,Inside,0,BrkSide,Norm,1Fam,5,7,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,489,1,0,279,768,GasA,3,0,SBrkr,1015,0,0,1015,3,1,3,6,4,0,0,Detchd,1,1,450,Y,0,0,0,MnPrv,Shed,620,7,2006,WD,Abnorml,88000,0,3.0,56,81.0,1,1.0,1746,232,0,0,0,1.0,1,0,5.235161290322582,2.1258333333333335,3
2,82.0,6270,Pave,3,HLS,AllPub,Inside,0,Crawfor,Norm,Duplex,5,6,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284,1,0,717,1001,GasA,3,0,FuseA,1001,1001,0,2002,4,2,3,8,5,0,0,2Types,1,3,871,Y,0,0,0,None,None,0,8,2007,WD,Normal,145000,0,3.0,57,58.0,1,2.0,1853,0,0,0,0,2.0,1,0,5.022258064516129,2.1258333333333335,3
4,30.0,3000,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,TwnhsE,6,5,Gable,CompShg,VinylSd,Stone,76.0,4,3,PConc,4,3,3,6,294,1,0,318,612,GasA,5,1,SBrkr,612,612,0,1224,2,1,4,4,5,0,0,Detchd,2,2,528,Y,0,0,0,None,None,0,6,2009,New,Partial,173733,0,3.0,0,0.0,0,2.5,2082,234,0,1,0,2.0,1,0,0.2063333333333333,2.1258333333333335,2
1,21.0,2001,Pave,3,Lvl,AllPub,Inside,0,MeadowV,Norm,Twnhs,4,5,Gable,CompShg,CemntBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0,1,0,546,546,GasA,2,1,SBrkr,546,546,0,1092,3,1,3,6,5,0,0,Attchd,1,1,286,Y,0,0,0,None,None,0,1,2007,WD,Normal,75000,0,3.0,37,37.0,1,1.5,546,0,0,1,0,2.0,1,0,5.2483870967741915,2.1258333333333335,1
0,50.0,9000,Pave,3,Lvl,AllPub,Inside,0,IDOTRR,Norm,1Fam,2,3,Gable,CompShg,AsbShng,None,0.0,3,3,CBlock,3,3,3,4,50,1,0,430,480,GasA,3,0,FuseA,480,0,0,480,1,1,3,4,5,0,0,Detchd,1,1,308,Y,0,0,0,None,None,0,10,2006,WD,Abnorml,35311,0,3.0,56,48.0,1,1.0,630,0,0,0,0,1.0,1,0,5.245161290322579,2.1258333333333335,4
3,0.0,17140,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,4,6,Gable,CompShg,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059,1,0,75,1134,GasA,5,1,FuseA,1229,0,0,1229,3,1,3,6,5,0,0,Attchd,2,1,284,Y,0,0,0,None,None,0,4,2009,WD,Normal,135000,0,3.0,53,53.0,1,1.0,5370,0,0,0,0,1.0,1,0,0.15033333333333332,2.0,2
3,103.0,13125,Pave,2,Lvl,AllPub,Corner,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,HdBoard,None,0.0,4,3,PConc,5,3,2,4,48,6,634,422,1104,GasA,5,1,SBrkr,912,1215,0,2127,4,1,4,8,5,1,3,Attchd,2,3,833,Y,72,0,0,GdPrv,None,0,11,2007,WD,Normal,238000,0,3.0,16,16.0,1,3.5,3996,416,0,0,0,2.0,1,0,4.486666666666668,2.1258333333333335,4
3,87.0,11029,Pave,2,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,6,8,Hip,CompShg,MetalSd,None,0.0,5,3,CBlock,4,3,1,5,528,4,411,245,1184,GasA,5,1,SBrkr,1414,0,0,1414,3,1,3,6,4,1,3,Attchd,1,2,601,Y,0,0,0,None,None,0,5,2008,WD,Normal,176500,0,3.0,6,18.0,1,2.0,4284,241,0,0,0,1.0,1,0,1.9783870967741928,2.6666666666666665,2
3,70.0,8462,Pave,2,Lvl,AllPub,Inside,0,SawyerW,Norm,1Fam,6,5,Gable,CompShg,HdBoard,BrkFace,105.0,4,4,PConc,4,4,1,6,814,1,0,114,928,GasA,5,1,SBrkr,936,785,0,1721,3,1,4,7,5,0,0,Attchd,2,2,471,Y,300,0,0,None,None,0,7,2007,WD,Normal,201000,0,3.0,13,13.0,1,3.0,4998,87,0,0,0,2.0,1,0,5.258387096774194,2.1258333333333335,3
3,67.0,8777,Pave,3,Lvl,AllPub,Inside,0,Edwards,Feedr,Duplex,5,7,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084,1,0,188,1272,GasA,4,1,SBrkr,1272,928,0,2200,4,2,3,9,5,0,0,None,0,0,0,N,0,0,0,GdPrv,None,0,9,2008,WD,Normal,145900,0,0.0,5,108.0,1,5.0,5608,70,1,0,0,1.5,1,0,1.8116666666666659,2.0,3
3,65.0,10237,Pave,3,Lvl,AllPub,Inside,0,Gilbert,RRAn,1Fam,6,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,1,6,28,1,0,1288,1316,GasA,5,1,SBrkr,1316,0,0,1316,3,1,4,6,5,1,4,Attchd,3,2,397,Y,100,0,0,None,None,0,10,2006,New,Partial,169990,0,3.0,0,1.0,1,2.0,1456,23,1,0,0,1.0,1,0,5.245161290322579,1.0,4
3,50.0,8012,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Norm,TwnhsE,6,5,Gable,CompShg,Plywood,None,0.0,4,3,PConc,4,3,1,2,165,6,841,598,1604,GasA,5,1,SBrkr,1617,0,0,1617,2,1,4,5,5,1,2,Attchd,2,2,533,Y,0,0,0,None,None,0,7,2008,WD,Normal,193000,0,3.0,14,15.0,1,3.0,5376,69,0,1,0,1.0,1,0,2.0096774193548392,2.1258333333333335,3
3,79.0,10240,Pave,3,Lvl,AllPub,Inside,0,NWAmes,Norm,1Fam,6,6,Gable,CompShg,Plywood,BrkFace,157.0,3,4,CBlock,4,3,1,4,625,2,1061,0,1686,GasA,3,1,SBrkr,1686,0,0,1686,3,1,3,7,5,1,3,Attchd,1,2,612,Y,384,0,0,None,None,0,5,2006,WD,Normal,207500,0,3.0,26,26.0,1,3.0,4622,131,0,0,0,1.0,1,0,4.940322580645163,1.5,2
3,0.0,15611,Pave,2,Lvl,AllPub,Corner,0,NWAmes,Norm,1Fam,5,6,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767,2,93,266,1126,GasA,3,1,SBrkr,1126,0,0,1126,3,1,5,6,5,0,0,Attchd,2,2,540,Y,180,0,0,None,None,0,3,2008,WD,Abnorml,175000,0,3.0,31,31.0,1,2.5,4021,0,0,0,0,1.0,1,0,2.6103225806451613,1.5,1
3,93.0,11999,Pave,3,Lvl,AllPub,Inside,0,NridgHt,Norm,1Fam,8,5,Hip,CompShg,VinylSd,BrkFace,340.0,4,3,PConc,4,3,1,1,0,1,0,1181,1181,GasA,5,1,SBrkr,1234,1140,0,2374,4,1,5,10,5,1,4,BuiltIn,3,3,656,Y,104,0,0,None,None,0,5,2007,WD,Normal,285000,0,3.0,3,4.0,1,2.5,1181,100,0,0,0,2.0,1,0,5.253548387096774,2.1258333333333335,2
3,0.0,9900,Pave,3,Lvl,AllPub,Inside,0,NWAmes,Feedr,1Fam,7,5,Gable,CompShg,MetalSd,BrkFace,342.0,3,3,CBlock,3,3,1,4,552,1,0,280,832,GasA,4,1,SBrkr,1098,880,0,1978,4,1,3,9,5,1,4,Attchd,2,2,486,Y,0,0,0,GdPrv,None,0,4,2008,WD,Normal,176000,0,3.0,40,40.0,1,2.5,2488,43,1,0,0,2.0,1,0,2.2783333333333338,1.5,2
3,0.0,11838,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,8,5,Hip,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,1753,1753,GasA,5,1,SBrkr,1788,0,0,1788,3,1,5,7,5,1,3,Attchd,2,2,522,Y,202,0,0,None,None,0,6,2009,WD,Normal,236500,0,3.0,8,8.0,1,2.0,1753,151,0,0,0,1.0,1,0,0.2063333333333333,2.1258333333333335,2
3,0.0,13006,Pave,2,Lvl,AllPub,Corner,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,HdBoard,BrkFace,285.0,3,3,PConc,4,3,1,1,0,1,0,964,964,GasA,4,1,SBrkr,993,1243,0,2236,4,1,4,8,5,1,3,BuiltIn,3,2,642,Y,0,0,0,None,None,0,11,2006,WD,Normal,222000,0,3.0,9,9.0,1,2.5,964,0,0,0,0,2.0,1,0,5.2456666666666685,1.0,4
3,73.0,8925,Pave,2,HLS,AllPub,Inside,0,Timber,Norm,1Fam,8,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,3,6,16,1,0,1450,1466,GasA,5,1,SBrkr,1466,0,0,1466,3,1,4,7,5,0,0,Attchd,3,3,610,Y,100,0,0,None,None,0,7,2009,WD,Normal,201000,0,3.0,2,2.0,1,2.0,1546,18,0,0,0,1.0,1,0,0.1558064516129032,2.1258333333333335,3
3,70.0,9100,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,338,3,466,121,925,GasA,5,1,SBrkr,925,0,0,925,2,1,3,5,5,0,0,Detchd,1,1,429,Y,0,0,0,GdWo,None,0,7,2009,WD,Normal,117500,0,3.0,44,44.0,1,1.5,2750,0,0,0,0,1.0,1,0,0.1558064516129032,2.6666666666666665,3
3,84.0,11670,Pave,2,Lvl,AllPub,Corner,0,Somerst,RRNn,1Fam,9,5,Hip,CompShg,VinylSd,Stone,302.0,5,3,PConc,5,4,1,1,0,1,0,1905,1905,GasA,5,1,SBrkr,1905,0,0,1905,3,1,5,8,5,1,4,Attchd,3,3,788,Y,0,0,0,None,None,0,3,2007,WD,Normal,320000,0,3.0,1,1.0,1,2.0,1905,191,1,0,0,1.0,1,0,5.256774193548388,2.1258333333333335,1
3,63.0,8487,Pave,3,Lvl,AllPub,FR2,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,6,20,1,0,1480,1500,GasA,5,1,SBrkr,1500,0,0,1500,3,1,4,6,5,0,0,Attchd,2,2,570,Y,192,0,0,None,None,0,8,2009,WD,Normal,190000,0,3.0,5,5.0,1,2.0,1600,36,0,0,0,1.0,1,0,0.16032258064516125,2.1258333333333335,3
3,313.0,27650,Pave,1,HLS,AllPub,Inside,1,NAmes,PosA,1Fam,7,7,Flat,Tar&Grv,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,6,425,1,0,160,585,GasA,5,1,SBrkr,2069,0,0,2069,4,1,4,9,5,1,4,Attchd,2,2,505,Y,0,0,0,None,None,0,11,2008,WD,Normal,242000,0,3.0,1,48.0,1,3.0,2710,0,1,0,0,1.0,1,0,0.38766666666666655,2.6666666666666665,4
3,52.0,5825,Pave,2,Lvl,AllPub,Inside,0,BrkSide,Norm,1Fam,4,5,Gable,CompShg,MetalSd,BrkFace,108.0,3,4,PConc,2,3,2,1,0,1,0,600,600,GasA,4,1,SBrkr,747,0,0,747,1,1,3,5,5,0,0,Detchd,1,2,528,Y,0,0,0,None,None,0,6,2006,WD,Normal,79900,0,3.0,53,53.0,1,1.0,600,32,0,0,0,1.0,1,0,4.9910000000000005,2.1258333333333335,2
3,67.0,10083,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833,1,0,343,1176,GasA,5,1,SBrkr,1200,0,0,1200,2,1,4,5,5,0,0,Attchd,2,2,555,Y,0,0,0,None,None,0,8,2009,WD,Normal,184900,0,3.0,6,6.0,1,3.0,5341,41,0,0,0,1.0,1,0,0.16032258064516125,2.1258333333333335,3
3,75.0,9675,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,2,6,341,1,0,772,1113,GasA,5,1,SBrkr,1113,858,0,1971,3,1,4,8,5,1,4,Attchd,2,2,689,Y,0,0,0,None,None,0,2,2009,WD,Normal,253000,0,3.0,4,4.0,1,2.5,2818,48,0,0,0,2.0,1,0,0.2221428571428572,2.1258333333333335,1
3,73.0,8760,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,4,2,6,464,1,0,927,1391,GasA,5,1,SBrkr,1391,571,0,1962,3,1,4,7,5,0,0,Attchd,2,3,868,Y,0,0,0,None,None,0,8,2006,New,Partial,239799,0,3.0,0,0.0,0,2.5,3711,90,0,0,0,2.0,1,0,5.2464516129032255,2.1258333333333335,3
3,0.0,24090,Pave,3,Lvl,AllPub,Inside,0,ClearCr,Norm,1Fam,7,7,Gable,CompShg,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0,1,0,1032,1032,GasA,5,1,SBrkr,1207,1196,0,2403,4,1,3,10,5,2,3,Attchd,1,1,349,Y,56,0,0,None,None,0,6,2010,COD,Normal,244400,0,3.0,60,70.0,1,2.0,1032,318,0,0,0,2.0,1,0,0.1766666666666667,2.1258333333333335,2
3,55.0,12640,Pave,2,Lvl,AllPub,Inside,0,Mitchel,Norm,Duplex,6,5,Gable,CompShg,Plywood,None,0.0,3,3,CBlock,3,3,4,3,936,2,396,396,1728,GasA,3,1,SBrkr,1728,0,0,1728,4,2,3,8,5,0,0,Attchd,1,2,574,Y,40,0,0,None,None,0,7,2006,WD,Normal,150900,0,3.0,30,30.0,1,2.0,3600,0,0,0,0,1.0,1,0,5.235161290322582,2.3333333333333335,3
3,0.0,8755,Pave,2,Lvl,AllPub,FR2,0,Gilbert,RRNn,1Fam,7,5,Gable,CompShg,VinylSd,BrkFace,298.0,4,3,PConc,4,3,1,5,772,1,0,220,992,GasA,5,1,SBrkr,1022,1038,0,2060,3,1,4,8,5,1,3,BuiltIn,2,2,390,Y,0,0,0,GdPrv,None,0,6,2009,WD,Normal,214000,0,3.0,10,10.0,1,3.5,4080,168,1,0,0,2.0,1,0,0.2063333333333333,1.0,2
3,42.0,7711,Pave,2,Lvl,AllPub,Inside,0,Edwards,Norm,Duplex,4,3,Gable,CompShg,MetalSd,None,0.0,3,3,PConc,4,3,4,6,1440,1,0,0,1440,GasA,3,1,SBrkr,1440,0,0,1440,4,2,3,8,5,0,0,None,0,0,0,N,321,0,0,None,None,0,8,2007,Oth,Abnorml,150000,0,0.0,30,30.0,1,4.0,8640,0,0,0,0,1.0,1,0,5.022258064516129,2.0,3
3,100.0,25000,Pave,3,Low,AllPub,Inside,0,Mitchel,Norm,Duplex,5,4,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,3,1,0,1,0,1632,1632,GasA,3,1,SBrkr,1632,0,0,1632,4,2,3,8,5,0,0,Attchd,1,2,576,P,0,0,0,None,None,0,6,2007,WD,Normal,143000,0,3.0,40,40.0,1,2.0,1632,0,0,0,0,1.0,1,0,5.254,2.3333333333333335,2
3,0.0,14375,Pave,2,Lvl,NoSeWa,CulDSac,0,Timber,Norm,1Fam,6,6,Gable,CompShg,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111,3,354,354,819,GasA,4,1,FuseA,1344,0,0,1344,3,1,4,7,5,1,4,Basment,2,2,525,Y,0,0,0,None,None,0,1,2009,COD,Abnorml,137500,0,3.0,51,51.0,1,1.5,1728,351,0,0,0,1.0,1,0,0.15419354838709684,2.1258333333333335,1
1,98.0,8820,Pave,3,Lvl,AllPub,Corner,0,OldTown,Norm,1Fam,5,6,Hip,CompShg,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088,1,0,0,1088,GasA,3,1,SBrkr,1188,561,120,1869,2,1,3,7,5,0,0,Detchd,1,2,456,Y,48,0,0,MnWw,None,0,9,2009,WD,Normal,124900,0,3.0,13,46.0,1,1.0,2176,244,0,0,0,1.5,1,0,0.14666666666666667,2.1258333333333335,3
3,70.0,8163,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,HdBoard,BrkFace,128.0,3,4,CBlock,3,3,3,5,748,4,294,102,1144,GasA,3,1,SBrkr,1144,0,0,1144,3,1,3,6,5,1,3,Attchd,2,1,796,Y,86,0,0,None,None,0,3,2006,WD,Normal,143000,0,3.0,47,47.0,1,2.0,4916,0,0,0,0,1.5,1,0,4.589354838709676,2.6666666666666665,1
3,85.0,14536,Pave,3,Lvl,AllPub,Inside,0,Timber,Norm,1Fam,8,5,Hip,CompShg,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300,1,0,316,1616,GasA,5,1,SBrkr,1629,0,0,1629,3,1,4,9,5,1,4,Attchd,3,3,808,Y,0,0,0,None,None,0,11,2007,WD,Normal,270000,0,3.0,4,5.0,1,3.0,8116,252,0,0,0,1.0,1,0,4.486666666666668,2.1258333333333335,4
3,65.0,14006,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,VinylSd,BrkFace,144.0,4,3,PConc,4,3,0,1,0,1,0,936,936,GasA,5,1,SBrkr,936,840,0,1776,3,1,4,7,5,1,3,Attchd,2,2,474,Y,144,0,0,None,None,0,2,2006,WD,Normal,192500,0,3.0,4,4.0,1,2.5,936,96,0,0,0,2.0,1,0,4.491428571428573,2.1258333333333335,1
