,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,SLvl,ExteriorBin,Interest,Qrtr,ATNHPIUS11180Q,SalePriceAd
821,1,60.0,6000,Pave,3,Bnk,AllPub,Inside,1,OldTown,Norm,2fmCon,4,4,Gable,CompShg,None,0.0,2,3,CBlock,2,3,1,1,0,1,0,936,936,GasA,3,0,SBrkr,936,0,0,936,2,1,3,4,4,0,0,Detchd,1,2,576,Y,0,0,0,None,None,0,2,2009,WD,Normal,93000,0,3.0,56,35.0,1,1.0,936,144,0,0,0,1.0,1,0,0.5,0.2221428571428572,1,168.96,55042.61363636364
822,3,0.0,12394,Pave,2,Lvl,AllPub,Corner,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,4,1,0,1,0,847,847,GasA,5,1,SBrkr,847,886,0,1733,3,1,4,7,5,1,4,BuiltIn,3,2,433,Y,100,0,0,None,None,0,10,2007,WD,Family,225000,0,3.0,4,4.0,1,2.5,847,48,0,0,0,2.0,1,0,1.0,4.7554838709677405,4,167.9,134008.33829660513
823,3,60.0,9900,Pave,3,Lvl,AllPub,Inside,0,SWISU,Norm,1Fam,6,7,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,778,778,GasA,3,1,SBrkr,944,545,0,1489,3,1,3,7,5,1,4,Detchd,1,1,240,Y,335,0,0,GdWo,None,0,7,2009,WD,Normal,139500,0,3.0,59,69.0,1,2.0,778,0,0,0,0,1.5,1,0,1.0,0.1558064516129032,3,166.18,83945.11974966903
824,4,81.0,11216,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,None,0.0,4,3,PConc,4,4,1,1,0,1,0,1489,1489,GasA,5,1,SBrkr,1489,0,0,1489,3,1,4,7,5,1,4,Attchd,2,2,776,Y,0,0,0,None,None,0,6,2006,New,Partial,232600,0,3.0,0,0.0,0,2.0,1489,140,0,0,0,1.0,1,0,1.0,4.9910000000000005,2,163.69,142097.8679210703
825,3,114.0,14803,Pave,3,Lvl,AllPub,Inside,0,NridgHt,PosN,1Fam,10,5,Hip,CompShg,BrkFace,816.0,5,3,PConc,5,3,3,6,1636,1,0,442,2078,GasA,5,1,SBrkr,2084,0,0,2084,2,1,5,7,5,1,4,Attchd,3,3,1220,Y,188,0,0,None,None,0,6,2008,New,Partial,385000,0,3.0,0,1.0,1,3.0,10258,45,0,0,0,1.0,1,0,1.0,2.001,2,166.88,230704.69798657717
826,1,50.0,6130,Pave,3,Lvl,AllPub,Inside,0,BrkSide,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,5,784,1,0,0,784,GasA,4,1,SBrkr,784,0,0,784,2,1,4,5,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,5,2008,WD,Normal,109500,0,0.0,58,84.0,1,2.0,3920,116,0,0,0,1.5,0,0,0.5,1.9783870967741932,2,166.88,65616.01150527324
827,3,65.0,8529,Pave,2,Lvl,AllPub,Inside,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,6,20,1,0,1434,1454,GasA,5,1,SBrkr,1434,0,0,1434,3,1,4,6,5,1,3,Attchd,2,2,527,Y,290,0,0,None,None,0,4,2009,WD,Normal,189000,0,3.0,8,8.0,1,2.0,1554,39,0,0,0,1.0,1,0,1.0,0.15033333333333332,2,168.15,112399.64317573595
828,3,0.0,28698,Pave,1,Low,AllPub,CulDSac,2,ClearCr,Norm,1Fam,5,5,Flat,Tar&Grv,None,0.0,3,3,PConc,3,4,4,2,249,5,764,0,1013,GasA,3,1,SBrkr,1160,966,0,2126,3,1,3,7,4,0,0,Attchd,3,2,538,Y,486,0,0,None,None,0,6,2009,WD,Abnorml,185000,0,3.0,42,42.0,1,3.0,4318,225,0,0,0,2.0,1,0,0.75,0.2063333333333333,2,168.15,110020.81474873624
829,4,24.0,2544,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,Twnhs,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,1,0,1,0,600,600,GasA,5,1,SBrkr,520,623,80,1223,2,1,4,4,5,0,0,Detchd,2,2,480,Y,0,0,0,None,None,0,7,2006,WD,Normal,147400,0,3.0,1,1.0,1,2.5,600,166,0,1,0,2.0,1,0,0.5,5.235161290322582,3,161.87,91060.72774448631
830,3,80.0,11900,Pave,2,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,6,5,Gable,CompShg,BrkFace,387.0,3,3,CBlock,3,3,1,3,1040,1,0,352,1392,GasA,3,1,FuseA,1392,0,0,1392,3,1,3,6,5,2,4,Attchd,2,2,458,Y,0,0,0,None,None,0,6,2008,WD,Normal,166000,0,3.0,51,51.0,1,2.5,3472,192,0,0,0,1.0,1,0,0.75,2.001,2,166.88,99472.67497603067
831,4,30.0,3180,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,TwnhsE,7,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,600,600,GasA,5,1,SBrkr,520,600,80,1200,2,1,4,4,5,0,0,Detchd,2,2,480,Y,0,0,0,None,None,0,6,2006,WD,Normal,151000,0,3.0,1,1.0,1,2.5,600,166,0,1,0,2.0,1,0,0.5,4.9910000000000005,2,163.69,92247.54108375587
832,3,44.0,9548,Pave,2,Lvl,AllPub,CulDSac,0,CollgCr,Norm,1Fam,7,6,Gable,CompShg,BrkFace,223.0,4,3,PConc,4,3,1,6,483,1,0,458,941,GasA,5,1,SBrkr,941,888,0,1829,3,1,4,7,5,1,3,Attchd,2,2,613,Y,192,0,0,None,None,0,1,2010,WD,Normal,237000,0,3.0,7,7.0,1,3.5,3356,39,0,0,0,2.0,1,0,1.0,0.11000000000000003,1,162.76,145613.1727697223
833,3,100.0,10004,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,6,Gable,CompShg,BrkFace,180.0,3,3,CBlock,3,3,1,3,196,4,345,975,1516,GasA,3,1,SBrkr,1516,0,0,1516,3,1,3,6,5,0,0,Attchd,2,2,472,Y,0,0,0,None,None,0,2,2009,WD,Normal,167000,0,3.0,45,45.0,1,1.5,1968,152,0,0,0,1.0,1,0,0.75,0.2221428571428572,1,168.96,98839.96212121213
834,3,75.0,7875,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,BrkFace,136.0,3,3,CBlock,3,3,1,3,572,1,0,572,1144,GasA,4,1,SBrkr,1144,0,0,1144,3,1,3,6,5,0,0,Attchd,1,2,456,Y,0,0,0,GdWo,None,0,9,2008,WD,Normal,139950,0,3.0,47,47.0,1,2.0,2288,0,0,0,0,1.0,1,0,1.0,1.811666666666666,3,166.24,84185.51491819056
835,3,60.0,9600,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,4,7,Gable,CompShg,None,0.0,3,3,CBlock,4,3,1,4,442,1,0,625,1067,GasA,3,1,SBrkr,1067,0,0,1067,2,1,4,4,4,0,0,Attchd,1,2,436,Y,290,0,0,None,None,0,2,2010,WD,Normal,128000,0,3.0,15,14.0,1,2.0,2393,0,0,0,0,1.0,1,0,1.0,0.12642857142857145,1,162.76,78643.4013271074
836,1,90.0,8100,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,3,338,1,0,1221,1559,GasA,4,1,SBrkr,1559,0,0,1559,2,1,3,5,4,0,0,Detchd,1,2,812,Y,0,0,0,GdWo,None,0,6,2007,COD,Normal,153500,0,3.0,34,59.0,1,2.0,2235,346,0,0,0,1.0,1,0,1.0,5.254,2,168.01,91363.60930896971
837,1,21.0,1680,Pave,3,Lvl,AllPub,Inside,0,BrDale,Norm,Twnhs,6,5,Gable,CompShg,BrkFace,158.0,3,3,CBlock,3,3,1,4,330,1,0,153,483,GasA,3,1,SBrkr,483,504,0,987,2,1,3,5,5,0,0,Detchd,1,1,264,Y,0,0,0,None,None,0,11,2008,WD,Normal,100000,0,3.0,35,35.0,1,2.5,1473,0,0,1,0,2.0,1,0,0.75,0.38766666666666655,4,166.91,59912.52770954406
838,3,75.0,9525,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,1099,1099,GasA,5,1,SBrkr,1099,0,0,1099,3,1,4,6,5,0,0,Attchd,1,1,352,Y,278,0,0,None,None,0,6,2008,WD,Normal,144000,0,3.0,2,9.0,1,1.5,1099,0,0,0,0,1.0,1,0,1.0,2.001,2,166.88,86289.5493767977
839,3,70.0,11767,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,4,352,1,0,416,768,GasA,5,1,SBrkr,768,432,0,1200,3,1,3,6,5,0,0,Detchd,1,1,240,Y,0,0,0,None,None,0,5,2008,WD,Normal,130500,0,3.0,13,62.0,1,1.0,1824,0,0,0,0,1.5,1,0,0.5,1.9783870967741932,2,166.88,78199.90412272292
840,2,0.0,12155,Pave,2,Lvl,AllPub,Inside,0,SWISU,Norm,1Fam,6,8,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,4,156,1,0,516,672,GasA,3,0,SBrkr,810,672,0,1482,4,1,2,7,5,0,0,Detchd,1,1,400,P,0,0,0,None,None,0,3,2008,WD,Normal,140000,0,3.0,58,74.0,1,2.0,1140,254,0,0,0,2.0,1,0,0.5,2.6103225806451613,1,169.12,82781.45695364238
841,1,60.0,10440,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,5,8,Gable,CompShg,None,0.0,3,3,PConc,3,3,1,1,0,1,0,650,650,GasA,4,1,SBrkr,958,581,0,1539,3,1,4,8,5,1,1,Detchd,1,2,686,P,70,0,0,None,None,0,6,2008,WD,Normal,157500,0,3.5,6,25.0,1,2.0,650,146,0,0,0,2.0,1,0,0.5,2.001,2,166.88,94379.19463087247
842,3,82.0,9020,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,7,Gable,CompShg,BrkFace,183.0,3,3,CBlock,3,3,4,3,312,5,539,276,1127,GasA,3,1,SBrkr,1165,0,0,1165,3,1,3,6,5,0,0,Attchd,2,2,490,Y,0,0,0,GdPrv,None,0,5,2008,WD,Normal,174900,0,4.0,42,42.0,1,2.5,3631,129,0,0,0,1.5,1,1,0.75,1.9783870967741932,2,166.88,104805.8485139022
843,3,80.0,8000,Pave,3,Lvl,AllPub,Corner,0,NAmes,Artery,Duplex,5,4,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,1800,1800,GasA,5,0,SBrkr,1800,0,0,1800,6,2,3,10,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,7,2007,WD,Normal,141000,0,0.0,46,46.0,1,2.0,1800,0,1,0,0,1.0,1,0,0.75,5.258387096774193,3,167.17,84345.27726266674
844,1,100.0,12665,Pave,2,Lvl,AllPub,Inside,0,OldTown,Artery,1Fam,5,8,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,2,1,0,1,0,876,876,GasA,4,1,SBrkr,876,540,0,1416,4,1,3,7,5,1,4,Detchd,1,3,720,Y,418,0,0,None,None,0,6,2008,WD,Normal,153900,0,3.0,58,59.0,1,1.5,876,194,1,0,0,1.5,1,0,0.5,2.001,2,166.88,92221.95589645253
845,3,0.0,16647,Pave,2,Lvl,AllPub,CulDSac,0,Sawyer,RRAe,1Fam,5,5,Gable,CompShg,None,0.0,3,3,CBlock,4,3,4,5,1390,1,0,0,1390,GasA,3,1,SBrkr,1701,0,0,1701,3,1,3,6,4,2,3,Basment,3,2,611,Y,0,0,0,None,None,0,1,2007,WD,Normal,171000,0,3.0,26,32.0,1,3.0,6950,0,1,0,1,1.5,1,0,0.75,5.248387096774192,1,165.24,103485.83877995642
846,3,75.0,9317,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,BrkFace,137.0,4,3,PConc,4,3,1,5,513,1,0,227,740,GasA,5,1,SBrkr,1006,769,0,1775,3,1,4,7,5,1,3,Attchd,1,2,425,Y,234,0,0,None,None,0,7,2009,WD,Normal,213000,0,3.0,16,16.0,1,3.5,2792,264,0,0,0,2.0,1,0,0.75,0.1558064516129032,3,166.18,128174.26886508604
847,3,36.0,15523,Pave,2,Lvl,AllPub,CulDSac,0,CollgCr,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,3,4,460,1,0,404,864,GasA,5,1,SBrkr,864,0,0,864,3,1,3,5,5,1,2,Attchd,1,1,338,Y,0,0,0,None,None,0,8,2009,WD,Normal,133500,0,3.0,37,37.0,1,2.0,2244,0,0,0,0,1.0,1,0,0.75,0.16032258064516125,3,166.18,80334.57696473702
848,3,75.0,45600,Pave,1,Bnk,AllPub,Inside,0,ClearCr,Norm,1Fam,6,8,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,907,907,GasA,3,1,SBrkr,1307,1051,0,2358,5,1,3,10,5,1,4,Detchd,1,2,360,Y,486,0,0,None,None,0,9,2008,WD,Normal,240000,0,2.5,11,100.0,1,3.0,907,215,0,0,0,1.5,1,0,0.5,1.811666666666666,3,166.24,144369.58614051974
849,3,80.0,9600,Pave,3,Lvl,AllPub,FR2,0,Veenker,Feedr,1Fam,6,7,Hip,CompShg,BrkFace,360.0,4,4,CBlock,3,3,1,1,0,1,0,528,528,GasA,5,1,SBrkr,1094,761,0,1855,3,1,3,7,5,1,3,Attchd,2,2,512,Y,113,0,0,None,None,0,8,2007,WD,Normal,187000,0,3.0,13,31.0,1,2.5,528,100,1,0,0,1.5,1,1,0.75,5.022258064516129,3,167.17,111862.17622779206
850,1,36.0,4435,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,TwnhsE,6,5,Gable,CompShg,BrkFace,170.0,4,3,PConc,4,3,3,6,659,1,0,189,848,GasA,5,1,SBrkr,848,0,0,848,1,1,4,3,5,0,0,Attchd,3,2,420,Y,140,0,0,None,None,0,11,2007,WD,Normal,131500,0,3.0,4,4.0,1,2.0,4143,0,0,1,0,1.0,1,0,1.0,4.486666666666668,4,167.9,78320.42882668255
851,3,0.0,3196,Pave,3,Lvl,AllPub,Inside,0,Blmngtn,Norm,TwnhsE,8,5,Gable,CompShg,BrkFace,40.0,4,3,PConc,4,3,4,1,0,1,0,1273,1273,GasA,5,1,SBrkr,1456,0,0,1456,2,1,4,7,5,1,3,Attchd,3,2,400,Y,143,0,0,None,None,0,5,2006,WD,Normal,215000,0,3.0,3,3.0,1,2.0,1273,20,0,1,0,1.0,1,0,1.0,4.940322580645163,2,163.69,131345.83664243386
852,3,53.0,7128,Pave,3,Lvl,AllPub,Inside,0,Crawfor,Norm,1Fam,7,5,Gable,CompShg,None,0.0,3,4,CBlock,3,3,1,3,364,1,0,554,918,GasA,4,1,SBrkr,918,728,0,1646,4,1,3,7,5,2,4,Detchd,1,1,240,Y,0,0,0,MnPrv,None,0,8,2007,WD,Normal,164000,0,3.0,57,66.0,1,2.0,1646,126,0,0,0,2.5,0,0,0.5,5.022258064516129,3,167.17,98103.7267452294
853,3,0.0,12095,Pave,2,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,6,6,Gable,CompShg,BrkFace,115.0,3,4,CBlock,3,3,4,3,564,1,0,563,1127,GasA,3,1,SBrkr,1445,0,0,1445,3,1,3,7,5,1,2,Attchd,2,2,645,Y,180,0,0,MnPrv,None,0,8,2009,WD,Normal,158000,0,3.0,45,45.0,1,1.5,2255,0,0,0,0,1.5,1,1,0.5,0.16032258064516125,3,166.18,95077.62666987603
854,3,102.0,17920,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,5,4,Hip,CompShg,None,0.0,3,3,CBlock,3,3,2,5,306,3,1085,372,1763,GasA,3,1,SBrkr,1779,0,0,1779,3,1,3,6,5,1,4,Attchd,1,2,454,Y,0,0,0,None,None,0,7,2006,WD,Abnorml,170000,0,3.0,32,51.0,1,2.5,4785,730,0,0,0,1.0,1,0,0.5,5.235161290322582,3,161.87,105022.5489590412
855,3,0.0,6897,Pave,2,Lvl,AllPub,Corner,0,Sawyer,Norm,1Fam,5,8,Gable,CompShg,None,0.0,3,4,CBlock,3,3,1,5,659,1,0,381,1040,GasA,5,1,SBrkr,1040,0,0,1040,3,1,3,6,5,0,0,Detchd,1,1,260,Y,0,0,0,None,None,0,4,2010,WD,Normal,127000,0,3.0,0,48.0,1,2.5,3676,104,0,0,0,1.0,1,0,0.75,0.1983333333333334,2,166.25,76390.97744360902
856,3,0.0,10970,Pave,2,Low,AllPub,Inside,1,CollgCr,Norm,1Fam,6,6,Gable,CompShg,None,0.0,3,3,CBlock,4,4,4,6,505,2,435,0,940,GasA,3,1,SBrkr,1026,0,0,1026,3,1,3,5,5,0,0,Detchd,1,2,576,Y,0,0,0,MnPrv,None,0,10,2008,WD,Normal,147000,0,2.5,30,27.0,1,2.0,3900,34,0,0,0,1.5,1,1,0.75,0.9693548387096774,4,166.91,88071.41573302977
857,3,65.0,8125,Pave,3,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,702,702,GasA,4,1,SBrkr,702,779,0,1481,3,1,3,6,5,1,3,Attchd,3,2,343,Y,0,0,0,None,None,0,3,2009,WD,Normal,174000,0,3.0,14,15.0,1,2.5,702,36,0,0,0,2.0,1,0,0.75,0.18064516129032263,1,168.96,102982.95454545454
858,3,80.0,10400,Pave,3,Lvl,AllPub,Inside,0,NWAmes,Norm,1Fam,7,5,Gable,CompShg,BrkFace,189.0,3,3,CBlock,4,3,1,1,0,1,0,1090,1090,GasA,3,1,SBrkr,1370,0,0,1370,3,1,3,6,5,1,3,Attchd,2,2,479,Y,0,0,0,MnPrv,None,0,6,2009,WD,Family,152000,0,3.0,33,33.0,1,2.0,1090,0,0,0,0,1.0,1,0,0.75,0.2063333333333333,2,168.15,90395.48022598871
859,3,0.0,11029,Pave,2,Lvl,AllPub,Corner,0,NWAmes,PosA,1Fam,6,7,Gable,CompShg,BrkFace,220.0,3,3,CBlock,3,3,2,4,619,1,0,435,1054,GasA,3,1,SBrkr,1512,1142,0,2654,4,1,4,9,5,1,4,Attchd,1,2,619,Y,0,0,0,None,None,0,8,2006,WD,Normal,250000,0,3.0,22,38.0,1,3.5,2911,287,1,0,0,2.0,1,0,0.75,5.2464516129032255,3,161.87,154444.92493976647
860,3,55.0,7642,Pave,3,Lvl,AllPub,Corner,0,Crawfor,Norm,1Fam,7,8,Gable,CompShg,None,0.0,4,3,BrkTil,3,3,1,1,0,1,0,912,912,GasA,4,1,SBrkr,912,514,0,1426,3,1,4,7,5,1,4,Detchd,1,1,216,Y,0,0,0,GdPrv,None,0,6,2007,WD,Normal,189950,0,3.0,9,82.0,1,1.5,912,240,0,0,0,1.5,1,0,0.5,5.254,2,168.01,113058.74650318435
861,3,75.0,11625,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,2fmCon,5,4,Hip,CompShg,None,0.0,3,3,PConc,3,3,2,4,841,1,0,198,1039,GasA,5,1,SBrkr,1039,0,0,1039,3,1,3,6,5,0,0,Attchd,1,2,504,Y,0,0,0,None,None,0,4,2010,WD,Normal,131500,0,3.0,45,45.0,1,2.5,3562,0,0,0,0,1.0,1,0,0.75,0.1983333333333334,2,166.25,79097.74436090224
862,3,81.0,9672,Pave,3,Lvl,AllPub,Corner,0,SawyerW,Norm,1Fam,6,5,Hip,CompShg,None,0.0,3,3,PConc,4,3,1,6,338,1,0,702,1040,GasA,3,1,SBrkr,1097,0,0,1097,3,1,3,6,5,0,0,Attchd,1,2,480,Y,0,0,0,GdPrv,None,0,5,2010,WD,Normal,152000,0,3.0,25,24.0,1,2.0,2730,0,0,0,0,1.0,1,0,0.75,0.2006451612903227,2,166.25,91428.57142857142
863,3,70.0,7931,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,5,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,4,1148,1,0,0,1148,GasA,3,1,SBrkr,1148,0,0,1148,3,1,3,6,5,0,0,Attchd,1,1,672,Y,0,0,0,GdPrv,None,0,7,2009,WD,Normal,132500,0,3.0,50,50.0,1,2.0,4592,0,0,0,0,1.0,1,0,0.75,0.1558064516129032,3,166.18,79732.81983391503
864,4,72.0,8640,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,5,3,1,1,0,1,0,1372,1372,GasA,5,1,SBrkr,1372,0,0,1372,3,1,4,6,5,0,0,Attchd,3,2,529,Y,0,0,0,None,None,0,5,2008,New,Partial,250580,0,3.0,0,0.0,1,2.0,1372,140,0,0,0,1.0,1,0,1.0,1.9783870967741932,2,166.88,150155.80057526365
865,3,0.0,8750,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,BrkFace,76.0,3,3,CBlock,3,3,1,4,828,1,0,174,1002,GasA,3,1,SBrkr,1002,0,0,1002,3,1,3,5,5,0,0,Detchd,1,2,902,Y,0,0,0,MnPrv,None,0,8,2009,WD,Normal,148500,0,3.0,39,36.0,1,2.0,3486,0,0,0,0,1.0,1,0,0.5,0.16032258064516125,3,166.18,89360.93392706703
866,3,67.0,10656,Pave,2,HLS,AllPub,Inside,0,Timber,Norm,1Fam,8,5,Gable,CompShg,Stone,274.0,4,3,PConc,4,3,3,1,0,1,0,1638,1638,GasA,5,1,SBrkr,1646,0,0,1646,3,1,4,6,5,1,4,Attchd,2,3,870,Y,192,0,0,None,None,0,11,2007,New,Partial,248900,0,3.0,0,0.0,1,2.0,1638,80,0,0,0,1.0,1,0,1.0,4.486666666666668,4,167.9,148243.00178677784
867,3,85.0,6970,Pave,3,Lvl,AllPub,Corner,0,Sawyer,Feedr,1Fam,4,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,5,932,1,0,108,1040,GasA,3,1,SBrkr,1120,0,0,1120,3,1,2,5,5,0,0,Attchd,2,2,544,Y,168,0,0,None,Shed,400,5,2007,WD,Normal,129000,0,3.0,46,46.0,1,2.5,4768,0,1,0,0,1.0,1,0,1.0,5.253548387096773,2,168.01,76781.14397952503
868,3,0.0,14762,Pave,1,Lvl,AllPub,Corner,0,Gilbert,Feedr,1Fam,5,6,Gable,CompShg,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,1,SBrkr,1547,720,53,2320,2,1,3,7,5,1,3,Attchd,1,2,672,P,120,0,0,None,None,0,5,2006,WD,Normal,169000,0,3.0,56,27.0,1,2.0,0,144,1,0,0,2.0,1,0,0.75,4.940322580645163,2,163.69,103243.93670963406
869,3,80.0,9938,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,BrkFace,246.0,4,3,PConc,4,3,1,6,750,1,0,300,1050,GasA,5,1,SBrkr,1062,887,0,1949,3,1,4,8,5,1,3,Attchd,3,2,574,Y,156,0,0,GdPrv,None,0,6,2010,WD,Normal,236000,0,3.0,16,17.0,1,3.5,4800,90,0,0,0,2.0,1,0,0.5,0.1766666666666667,2,166.25,141954.8872180451
870,3,60.0,6600,Pave,3,Lvl,AllPub,Inside,0,NAmes,PosN,1Fam,5,5,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,894,894,GasA,4,0,SBrkr,894,0,0,894,2,1,3,5,5,0,0,Detchd,1,1,308,Y,0,0,0,None,None,0,8,2009,WD,Normal,109500,0,3.0,47,47.0,1,1.0,894,0,1,0,0,1.0,1,0,0.5,0.16032258064516125,3,166.18,65892.40582500902
871,3,70.0,8750,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,6,5,Gable,CompShg,BrkFace,116.0,3,3,PConc,4,3,1,6,505,1,0,299,804,GasA,5,1,SBrkr,804,878,0,1682,3,1,4,7,5,0,0,Attchd,2,2,523,Y,0,0,0,None,None,0,6,2010,WD,Normal,200500,0,3.0,12,12.0,1,2.5,3329,77,0,0,0,2.0,1,0,1.0,0.1766666666666667,2,166.25,120601.50375939849
872,3,74.0,8892,Pave,3,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,5,7,Gable,CompShg,None,0.0,4,3,Stone,3,3,3,1,0,1,0,105,105,GasA,4,1,SBrkr,910,0,0,910,3,1,4,5,5,0,0,Attchd,1,2,414,Y,196,0,0,GdWo,None,0,10,2008,WD,Normal,116000,0,3.0,12,55.0,1,1.0,105,150,0,0,0,1.0,1,0,0.5,0.9693548387096774,4,166.91,69498.53214307112
873,3,60.0,12144,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,7,Gable,CompShg,None,0.0,4,3,CBlock,3,3,1,3,375,1,0,457,832,GasA,4,1,SBrkr,1036,0,232,1268,3,1,3,6,5,1,4,Attchd,1,1,288,Y,0,0,0,None,Othr,0,9,2009,WD,Normal,133000,0,3.0,59,60.0,1,1.0,1582,28,0,0,0,1.0,1,0,0.75,0.14666666666666667,3,166.18,80033.69839932602
874,1,52.0,5720,Pave,3,Lvl,AllPub,Inside,0,OldTown,Artery,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,676,676,GasA,5,1,SBrkr,676,455,0,1131,3,1,3,5,5,0,0,Detchd,1,1,200,Y,26,0,0,None,None,0,8,2009,WD,Abnorml,66500,0,3.0,59,68.0,1,1.5,676,0,1,0,0,1.5,1,0,0.5,0.16032258064516125,3,166.18,40016.84919966301
875,4,75.0,9000,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,6,64,1,0,1120,1184,GasA,5,1,SBrkr,1184,1426,0,2610,4,1,5,11,5,1,4,BuiltIn,3,2,550,Y,208,0,0,None,None,0,8,2007,New,Partial,303477,0,3.0,0,0.0,0,2.5,1504,364,0,0,0,2.0,1,0,1.0,5.022258064516129,3,167.17,181537.9553747682
876,3,94.0,25286,Pave,3,HLS,AllPub,Inside,1,Mitchel,Norm,1Fam,4,5,Gable,CompShg,None,0.0,3,3,PConc,3,3,4,5,633,1,0,431,1064,GasA,4,1,SBrkr,1040,0,0,1040,3,1,3,5,5,0,0,Attchd,1,2,648,Y,0,0,0,None,None,0,1,2007,WD,Normal,132250,0,3.0,44,44.0,1,2.0,3596,0,0,0,0,1.0,1,0,0.75,5.248387096774192,1,165.24,80035.10045993705
